win_idx,label,acc_v,acc_m,acc_u,acc_fused,P_v,P_m,P_u,brightness,multipath_p,emi,w_v,w_m,w_u
59,1,1.0,1.0,0.5666666666666667,1.0,0.9999993,0.7842626418964488,0.5999894745283739,0.40807701819466524,0.5,20,0.9577569935336163,0.0066928509242848554,0.3775406687981454
60,1,1.0,1.0,0.5,1.0,1.0,0.7844077907512191,0.5681256601785483,0.7768838399557354,0.5,20,0.9998254731816631,0.0066928509242848554,0.3775406687981454
61,1,1.0,1.0,0.45,1.0,1.0,0.784407853459274,0.5269955716882054,0.7082668524926311,0.5,20,0.999511656374988,0.0066928509242848554,0.3775406687981454
62,1,1.0,1.0,0.43333333333333335,1.0,0.9999919,0.7844077843689677,0.5083911231823882,0.6551456622535055,0.5,20,0.9989172684867411,0.0066928509242848554,0.3775406687981454
63,1,1.0,1.0,0.6333333333333333,1.0,1.0,0.7844023686112327,0.6531793024669662,0.37205725883604696,0.5,20,0.9296194840395884,0.0066928509242848554,0.3775406687981454
64,1,1.0,1.0,0.5166666666666667,1.0,0.9999635,0.7844078712617407,0.5773358036193875,0.44845593006832846,0.5,20,0.9764968931758398,0.0066928509242848554,0.3775406687981454
65,1,1.0,1.0,0.4666666666666667,1.0,0.9867486,0.7844072500987876,0.5294037138270268,0.39120448179271705,0.5,20,0.9462451216753036,0.0066928509242848554,0.3775406687981454
66,1,1.0,1.0,0.45,1.0,1.0,0.7844078125640803,0.5350565109986951,0.4462799827392041,0.5,20,0.9757360344108759,0.0066928509242848554,0.3775406687981454
67,1,1.0,1.0,0.4,1.0,1.0,0.7844140679585399,0.48599705227942075,0.23549757351500272,0.5,20,0.6300575246648786,0.0066928509242848554,0.3775406687981454
68,1,1.0,1.0,0.43333333333333335,1.0,0.999987,0.7844078695322414,0.5188685514121286,0.5429381204467709,0.5,20,0.9941999500088662,0.0066928509242848554,0.3775406687981454
