win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,P_v,P_m,P_u
722,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999606,0.9631753181579871
723,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9997842,0.9999999999999617,0.9632089580878586
724,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0034906035,0.9999999999999676,0.9631437156993082
725,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999428,0.9999999999999699,0.963106637780871
726,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999698,0.9631193395972375
727,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9934109,0.9999999999999643,0.9630722792678548
728,1,1.0,1.0,1.0,1.0,1.0,0.0,0.64730936,0.9999999999999398,0.9631163886648679
729,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999988,0.9999999999999332,0.963202199133504
730,1,0.0,1.0,1.0,1.0,0.0,0.0,2.2641627e-05,0.9999999999999617,0.963120524880006
731,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999987,0.9999999999999676,0.9631447964359421
732,1,0.0,1.0,1.0,1.0,0.0,0.0,0.26831934,0.9999999999999669,0.9630735137122924
733,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9991161,0.9999999999999699,0.9630736937767638
734,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99810624,0.9999999999999699,0.9630290879428844
735,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999682,0.9630982873204168
736,1,0.0,1.0,1.0,1.0,0.0,0.0,3.735773e-08,0.99999999999997,0.9632196625241102
737,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8538795,0.99999999999997,0.9630909643534373
738,1,0.0,1.0,1.0,1.0,0.0,0.0,3.1487363e-07,0.99999999999997,0.963064581719069
739,1,0.0,1.0,1.0,1.0,0.0,0.0,0.03495418,0.99999999999997,0.9631214266528427
740,1,1.0,1.0,1.0,1.0,1.0,1.0,0.999843,0.99999999999997,0.9632130412825469
741,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99998295,0.99999999999997,0.9630371584657689
742,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9998641,0.9999999999999697,0.963128301562483
