win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,P_v,P_m,P_u
791,1,0.0,1.0,0.9166666666666666,1.0,0.0,0.0,1.0916581e-06,0.7844078577754521,0.846010075066188
792,1,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,4.3462458e-07,0.7844064404918918,0.8612792241673405
793,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.9902616,0.7844009548112596,0.8248516727749357
794,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.99999344,0.7844072569082545,0.8394898517140259
795,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9997615,0.7844074295565435,0.8183481960539291
796,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.99997354,0.7844076886606561,0.7955985732757547
797,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9999999,0.7844075435397181,0.7853505431499065
798,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9745173,0.7844064999329645,0.7887992705648729
799,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8043608,0.7844078667950222,0.8804493990390735
800,1,0.0,1.0,0.9166666666666666,1.0,0.0,0.0,5.064508e-08,0.7844055797364368,0.7966995870996386
801,1,1.0,1.0,0.9666666666666667,1.0,0.0,0.0,0.83045363,0.7844078569992171,0.814908994575804
802,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.99976677,0.7844078404448472,0.821343165331194
803,1,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,0.08749222,0.7844078748905521,0.8313463983083093
804,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,0.9999784,0.7844076721247882,0.8419483392166566
805,1,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,0.39178622,0.7844078752896906,0.8402335900744661
806,1,0.0,1.0,0.95,1.0,0.0,0.0,4.1665396e-07,0.7844078762686008,0.8036385885693081
807,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9993017,0.7844078727043466,0.7921224741239417
808,1,1.0,1.0,0.9,1.0,1.0,1.0,0.99999976,0.7844078762854644,0.822127322643674
809,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9726773,0.7844078621898066,0.8160073894975641
810,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.99037266,0.7844078761826829,0.812705566018556
811,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0802885,0.784407438173832,0.8474599006616852
812,1,0.0,0.85,0.8666666666666667,1.0,0.0,0.0,0.0021376538,0.7844078554007101,0.7758416651295945
813,0,1.0,0.0,0.5,1.0,0.0,0.0,2.5094057e-06,0.7844078761639004,0.49767330896534057
814,0,1.0,0.31666666666666665,0.6833333333333333,0.0,0.0,0.0,4.5778004e-05,0.784407876279449,0.5735133366017388
815,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.9998981,0.7844078496516601,0.779237782011778
816,1,1.0,1.0,0.95,1.0,1.0,1.0,0.9991184,0.7844078635713959,0.8130967468915008
